Beat1,Beat2,Correlation
0524,1711,0.4162444874131233
1622,0133,0.41624430693827963
0214,1032,0.41623986535278285
0224,1024,0.41619263515291244
0423,2222,0.416167805137739
1011,0231,0.41616429268028315
1651,0312,0.41615157777844713
0434,0231,0.4161428344729524
2234,1523,0.4161194552545458
1233,0631,0.416111154892269
0735,1021,0.4160877370970494
2511,0833,0.4160754471207858
1932,1214,0.41605263754942085
0324,1732,0.4160450893104832
1622,0222,0.41600439432926284
2211,1422,0.4159286286126312
1235,1621,0.41592460866766323
1022,0835,0.41583093377503433
0733,0211,0.4158020774265633
0122,0422,0.4157513186404757
0815,2221,0.41573750378496555
2522,0113,0.4157319874539575
0915,2533,0.4157207812485368
2433,0214,0.41571684573102063
1914,2535,0.4157100303265127
0822,0935,0.41566734917245574
1411,1012,0.4156153796353849
1134,1932,0.4156094759779133
1925,0725,0.4156044502732758
1923,0812,0.4155740783258498
0331,1021,0.4155699555556612
1622,0722,0.4155606837603347
1211,2433,0.4155497218186467
2424,0511,0.41552638485670207
1732,0423,0.4155240267600925
0212,1935,0.4153305904132054
1913,0832,0.41532418659997533
0321,0313,0.41531425515618714
1414,0724,0.41530266203368266
2012,0633,0.41527616777594556
1431,1931,0.41516597572359526
0734,0414,0.41508022318679116
1431,0613,0.4150776666899424
1224,1732,0.4150163693397554
2432,1134,0.41499561175374794
0512,1651,0.414987821185073
1133,0813,0.41487864850299594
0423,1632,0.41486269525986935
0711,0113,0.41485736958132163
0532,0414,0.41482580625039905
2221,2223,0.414825437030261
0632,2533,0.4148071155302745
0413,0233,0.41477281434789076
0233,1723,0.4147652229534095
1222,1523,0.4147472545636781
2431,1925,0.41471029281050203
1624,0113,0.414677710865413
1921,1224,0.4146121528046191
1213,1024,0.4146006009959161
0324,0311,0.41458653061187056
1414,2423,0.4145778171098362
0915,0633,0.41455507903837574
0835,0332,0.41447137236803483
0421,1225,0.41439791439986773
1631,0323,0.4143246422548159
0933,1913,0.41425482216091963
1032,1711,0.41425070726847685
0825,2535,0.41424071282604386
1911,1232,0.41423141387680534
0723,1432,0.4142108903721939
1925,0932,0.41417628959393976
1411,1021,0.41414895624805753
0722,1221,0.41412262649941356
1212,0533,0.41411857693537185
2011,0313,0.4141143268278024
0634,2011,0.4141110410105605
1821,0622,0.4140978072543485
0124,1511,0.41400919201294945
1511,0434,0.41399365525494836
1213,1621,0.4139912236378723
2232,0411,0.41392652628620324
1823,2412,0.4138896782419184
0121,0122,0.41387773739263967
0430,0215,0.41386406694779915
1012,1522,0.41386212263425864
1613,1423,0.41381630659279606
2432,0322,0.41376125898290594
2221,0314,0.4137368116099645
2233,1032,0.41369642309377763
1923,0632,0.41365066999193073
2433,0912,0.413648920275631
0935,1533,0.4136293946887359
0723,1223,0.4135974903135247
0221,1633,0.4135799426521744
2221,1632,0.41357752613884446
0912,2031,0.4135276674428286
1023,2032,0.41349888275229907
1424,1133,0.4134980709439146
2032,0222,0.41345618842967347
1432,0914,0.41342102247753265
1655,0511,0.4133861008476492
1711,0814,0.4133858949694439
1814,1215,0.41331789620818465
1822,1022,0.41329286742746935
0414,1134,0.41327565521467835
0430,1922,0.41325694504564614
0111,1824,0.41322316109968266
1833,0611,0.4131880607130793
0111,1531,0.4131860165805038
1611,2531,0.4131837105212975
1914,0823,0.41306073853019465
0633,1232,0.41305123646333153
2213,1921,0.41304592592648265
0815,0232,0.4130428061978019
0123,1632,0.4130236235863272
0634,0233,0.412998868558165
0212,2511,0.41299386297631024
0913,0812,0.4129694244533603
1431,0322,0.41289428060267913
2233,0825,0.41288633698222327
1125,1034,0.41285888277788335
1231,0322,0.41284309214885534
1924,2433,0.41282853839501954
2533,0824,0.4128101469335174
0433,0414,0.4127875277183497
1222,2515,0.41272522742202367
0724,1632,0.41269736851055744
0235,1224,0.41260006840996455
1133,0612,0.41254932651160764
1935,1631,0.4125271759474947
0511,1634,0.4124909730302839
2533,0522,0.4124424320148592
2514,1114,0.4124377191376303
2422,2522,0.4124195236812178
0112,1124,0.4124135319955717
2233,0332,0.4124001182963879
1612,0121,0.4123989468204967
0931,1224,0.41239247920922445
1034,1922,0.4123543177987713
0614,2212,0.4123447712029521
0611,1225,0.4122825851269461
0331,0232,0.412207228737547
0824,0412,0.4122020652656265
1135,2515,0.41220175433260303
1135,2011,0.4121618849854815
0224,1524,0.41216129486470593
0331,0513,0.41216024793733935
0723,0334,0.4121140868752948
1411,1424,0.41205317991543194
0414,0834,0.4119877091215781
0912,2221,0.41196304237486403
1624,0232,0.4119198589666853
0811,1922,0.41188405228165204
1024,0424,0.41187391916433963
1433,1634,0.4118683407568167
0431,1112,0.4118096641191454
0825,0712,0.41180077707758317
0322,1831,0.41178371924887247
0732,0932,0.41177463468630876
0833,1531,0.41177224204584745
1222,1624,0.41174715918226523
1513,0434,0.4117085309938634
0232,1823,0.4115927005656046
2024,0925,0.4115733339543496
1034,1731,0.4115513089769562
0713,1113,0.4115464343171629
1434,1132,0.4115463778268943
2423,0823,0.41153699087693796
2433,1922,0.41150356488241674
0225,2031,0.4114780264508586
0935,1211,0.4113948799970763
1711,1124,0.41138930830586035
1211,0213,0.4113803116268067
1523,1032,0.41137380942177976
0434,1713,0.41133595893796854
1935,1024,0.4112338927009678
0112,1932,0.4112211994794165
1233,0523,0.4111656582082167
1512,1652,0.41114160091244534
0623,0611,0.4111175200630038
1922,0533,0.4109715844277501
0834,0715,0.41094596370502995
0925,1911,0.41088604651184574
2521,0433,0.4108363883713609
1434,0321,0.41083150219453646
0814,1023,0.41075439876072245
1011,2033,0.4107103177536155
2424,1021,0.41068664853335046
1124,1613,0.4106561952428898
1132,0934,0.41065439601111603
0921,0212,0.41065359277008195
0911,2432,0.41064208993945994
1513,1124,0.4106101777390381
1813,0731,0.41056305132460885
0312,2233,0.41056003244183525
1821,0814,0.41051915161067976
0932,1114,0.41050710155259446
0624,0821,0.41050061251453096
2522,2024,0.4104885098607164
0423,2232,0.41046241393671645
1432,1523,0.4104475832363539
0113,1634,0.41044442682304083
0524,1232,0.4103723217424156
1124,1234,0.4103627586057471
1232,0825,0.41032214394993505
0623,1031,0.4102930486024844
0733,1233,0.4102863545215017
0531,2031,0.4102345448254647
0232,2232,0.41019868672909515
0813,1012,0.4101079506484839
1421,2534,0.41008009458338385
1424,1522,0.41005295433621525
1823,1634,0.41003051983599953
0734,2232,0.41002054140264693
1731,0134,0.4099617235119541
1214,0511,0.4099617206324055
1811,0531,0.4099354427437078
0434,0824,0.40993298868100586
0413,1833,0.40989260450018805
2535,1611,0.40985992713246006
0723,1132,0.4098360172857374
0614,0214,0.409827864502413
1924,0430,0.409809833223287
0522,1433,0.40980416012759097
0934,2525,0.4097445206913138
0113,1532,0.40973161072888825
2012,0531,0.4097310754093385
0832,0725,0.4096780993444558
1633,1711,0.4096693064648702
2513,1214,0.4096327088295208
1121,1023,0.4096235199183612
0131,2233,0.4095811056441717
1733,0814,0.4094448501095086
1723,0231,0.40942214052667486
1933,0632,0.4093601664646747
1422,0822,0.4093252038516098
1412,0822,0.4092646939235372
1935,1811,0.40921976964700807
1115,1014,0.4091631503977947
0522,1224,0.4090779700289938
2211,0812,0.4090271349612828
0825,0834,0.40902107345900623
0434,0421,0.40897937147071756
1411,1934,0.4089535274476977
0434,1135,0.40895059647837506
1135,1232,0.4089159728556752
0612,0632,0.40891286669817933
0231,1224,0.4088971946554656
0724,1233,0.4088884859388436
1813,1233,0.4088808018848915
0124,0421,0.4088539108588498
0321,1934,0.40885111338831254
2525,0323,0.40880652475881685
0833,1731,0.40878520596951107
0614,1914,0.4087274185362857
1114,2023,0.40872293047002706
1031,0123,0.40871875136551283
2431,1921,0.4087013909879157
1633,0632,0.4086975226362082
0612,1831,0.4086832233374611
0933,0913,0.4086813420167109
2223,2423,0.40866811684815674
0433,0114,0.40863380289815987
0733,0933,0.4085902290339034
2233,0531,0.4085575249086851
2234,2211,0.40854766933283
0731,1711,0.4085331956952255
1221,1033,0.40850014143276875
1115,0111,0.40849164372088537
0522,1822,0.40848810999206453
0935,0726,0.4084869553396986
0424,0233,0.40848195737779747
1732,0434,0.4084805923213362
0815,2423,0.4084624700218232
0722,1633,0.4084461069430723
1621,1211,0.40841814144789457
2524,1923,0.40836677356628887
1211,2532,0.40827714851839836
1723,0714,0.40812824363328604
1014,0424,0.4081151594017301
1822,2033,0.40808268313138396
0331,0431,0.4080748666238007
2533,0412,0.4080319358165038
0724,0421,0.40800136081294247
0924,2234,0.4079611890617513
2512,1114,0.40793548264641344
0913,1524,0.40785918414943234
2512,2413,0.40780975851372187
1511,1624,0.4077583152985832
1021,1224,0.40773799881985245
1234,1654,0.4076952363118925
2525,1121,0.40767277224913834
1125,0922,0.40766964694768765
0911,1723,0.4076645225246053
2432,0831,0.4076314799528085
2412,1733,0.40760771225199877
1834,1923,0.40760590998931834
1223,0634,0.4075922445088128
1932,0423,0.40758440422247294
0123,1215,0.4075706259986126
1513,1033,0.40752452025548824
1711,0722,0.4074176059634924
1121,0131,0.4074043782522275
1712,1654,0.40736347613836654
1414,1114,0.4073389124355998
0833,1934,0.40733183812303514
1111,1013,0.4073285539213234
1614,2432,0.40731713299668937
0432,0221,0.4072922389781843
0621,0414,0.40726836518491827
1812,2431,0.4070819814285479
0121,0434,0.4070725823407519
1811,2413,0.40706671835988406
0614,0732,0.40701255710779327
2222,1931,0.4069804577620217
0835,0132,0.40696262923388365
0931,2515,0.40694607218968887
1724,0834,0.4069458839810735
1732,0532,0.4069010418368572
2233,1112,0.4068938914963695
1613,2413,0.4068596798906526
2433,1222,0.40684877744911135
1824,2022,0.40683935011227446
0833,1824,0.40676754056193565
0333,0825,0.40662309067033614
1612,1134,0.40659693219513976
1524,0532,0.40653928226016595
1231,1621,0.40650421600276904
1913,1722,0.40650103378379887
1231,1234,0.4064981749878324
2022,1632,0.40644519147103414
0614,1412,0.4063624141143686
2432,1533,0.406310021449523
0921,0134,0.40629731244854733
0234,0522,0.4062189572837883
2411,2221,0.40615200236382015
1412,2514,0.4061370741252461
0622,1231,0.4061335436190191
1935,0532,0.4061157221690655
1634,0611,0.40609241598776796
0621,1732,0.40603103424938064
2422,1924,0.40600417476613176
0631,2522,0.40600305208044096
0714,2422,0.4059923984764784
1131,0815,0.40598352391571174
0434,1413,0.4059779011594665
0132,2023,0.40593097939877143
0512,1115,0.4058298691368487
0334,0133,0.40580310857100776
1524,1023,0.4057364201518382
2411,0232,0.40571053279414876
0213,1911,0.40569487315783087
0523,0512,0.4056799742914169
0234,1234,0.4056448757244384
0221,2023,0.4056326840131622
2013,1724,0.4056277533523545
1011,0112,0.4056056034919829
0313,2521,0.40559679879526267
0724,0213,0.40556609259767984
0713,0332,0.40551436654844125
0224,0433,0.4054747012317583
1022,0322,0.4053904928178067
0531,2423,0.40527437924892273
2432,0722,0.4052720304864678
0132,2511,0.40520383496040024
0824,1115,0.4051423260578047
1921,1524,0.4051380005398002
0735,1034,0.4051134634292624
1131,0221,0.4050381854106053
0124,0314,0.40501252739963983
1834,0712,0.404992906573835
2513,2032,0.40497048125567975
2424,0423,0.4049648137910366
1833,0811,0.40495407675564027
1033,1013,0.4049077133308281
2422,1832,0.404876681722251
0235,0733,0.4048435409863452
0714,2013,0.4048193078787593
1733,0430,0.40476187180452716
2512,2013,0.4047242019177504
0834,1812,0.4046855355383479
0414,0332,0.40467514591334763
2411,1024,0.40466644515284955
1654,1832,0.4046635475218791
0531,1933,0.40464213221347145
1834,0232,0.40457974823848536
1433,1414,0.4045773765438012
0813,0723,0.40457609732773364
2032,1223,0.40449245349891216
1224,2514,0.404489608109085
2423,1824,0.40447984799723863
2031,0113,0.40446911141880276
1031,0221,0.4044664831374383
1732,0726,0.40444767984124397
2533,0430,0.4043842598425649
1523,0322,0.40435254272230003
0522,0832,0.4043493806380163
0334,0223,0.4042844973956648
0111,0313,0.404239953564286
0811,1133,0.4041940603859625
1414,0314,0.40418293149763973
1223,1013,0.40408750109086017
2431,0432,0.4040793451548011
0333,0131,0.4040442109745521
0911,0822,0.4040070937991823
0624,0522,0.40395144131219407
0611,0713,0.40394592649801114
1121,1112,0.40393229690304466
0732,1422,0.40386591237084984
1112,1624,0.4038110185065965
0612,2513,0.4037809222319098
0923,1833,0.4037493920142661
0313,1031,0.40369229277210655
0232,0211,0.4036870273154975
2515,0933,0.40364116396240585
2411,0324,0.40359676357676777
0513,0121,0.4035943827771875
1925,1231,0.40357271842591363
0211,0522,0.4035645407409761
1014,1654,0.40353079867977665
2024,0735,0.40349113162466427
1133,2223,0.4034893589309214
0224,0532,0.4034891773399188
1421,0111,0.403484158637481
2523,1114,0.40344118959997166
1214,1222,0.4034176288221407
2524,1712,0.4033933216736798
0913,0122,0.40338979277318804
1932,0411,0.40333102881989114
2524,1811,0.40333100460809096
2211,0915,0.4032839571908633
1833,0834,0.4032721904620822
2033,0813,0.4032445554217643
1931,0715,0.4031661832671208
1123,1222,0.40315609871299135
0333,0211,0.4031503911593621
1513,1732,0.4030890960965551
1422,0714,0.4030874900991702
1112,0532,0.4030858289076222
1225,0634,0.40307425723773993
2531,0922,0.4030734302538709
0314,1831,0.4030572936488546
0924,1011,0.40299194378832387
0921,1014,0.4029199610645251
1125,0733,0.40289609320118197
1225,0331,0.40287918605097006
0434,1524,0.4028713239002787
1533,0324,0.4028518886423453
0331,0223,0.4028497776802524
1134,1022,0.40271210953556774
1923,1511,0.40267081897771434
1234,0134,0.40265193158529283
2032,0835,0.40262403831033033
0934,2423,0.40261049092032936
0911,2031,0.40259994268342475
1811,0225,0.4025887772763282
1231,0734,0.40258473373272696
2233,2423,0.4025689916833037
0914,1223,0.4025163686300072
1213,0213,0.4024449305421638
0723,1832,0.4024351515886877
1412,1624,0.4024315243191852
0331,0131,0.40234938794248853
1733,2211,0.4023456912491435
1411,1621,0.40231799452769823
0213,0914,0.4023132176145598
0731,0215,0.4022666161152662
0715,1233,0.40220914129377777
1631,0312,0.4021927701658149
0431,0911,0.4021840849733306
1924,1611,0.4021127490062061
1215,0811,0.40207790099977714
0112,1423,0.40206267981212246
1722,0934,0.402000905823837
1623,1431,0.40199796195512966
0623,1733,0.4019914682325025
0614,1811,0.40198045457725556
1911,0732,0.4019755019583162
2234,0815,0.40197049298148524
1433,1013,0.4019598145653024
0313,0915,0.4019392230978015
2522,0924,0.4019363282221225
0511,0623,0.40193021330132794
2534,0331,0.40192788449543887
0715,1832,0.4018961291844509
0722,0334,0.40188835939501444
0411,0213,0.4018668859764794
2411,0212,0.40183816174625664
1124,1915,0.4018172094580079
0912,1931,0.40177363948718076
0233,2223,0.40177350635508785
0332,0822,0.40169531335902475
1731,0634,0.4016678686149863
0523,0611,0.4016562756806933
1932,1513,0.4016032966596426
0934,1431,0.40159670161418165
1813,0735,0.4015923784579801
2411,1233,0.40150036891865903
0821,1223,0.4014146952559557
2234,1033,0.4014130377928406
1223,1832,0.4014049556151674
0524,1433,0.4012875043582228
2512,2535,0.4010968169209214
2031,0124,0.40107081264467465
2514,2515,0.40105387916732393
1814,2212,0.4010405912352177
0822,0932,0.4010327420337655
1914,0312,0.4010312458809727
2234,1215,0.40100753903240205
1115,0232,0.40100433644982375
0733,1135,0.40100282219051553
1434,1121,0.4009754805129638
0735,1832,0.40092064249491804
0623,0421,0.4009148993035278
1614,1134,0.40089004436225456
1925,0835,0.4008799179010565
1911,0611,0.4008328719572203
0621,0124,0.40082803587359817
1931,2513,0.4008129619289262
2012,1211,0.40079687079855847
2212,0111,0.4007804587361242
0231,1232,0.4007697695120401
1722,1523,0.4007006881941849
1813,1222,0.4006653139258966
1024,1712,0.40066342975035746
1811,0412,0.4005648968834069
0412,2023,0.40055102154740546
0733,1655,0.40051170155636096
0935,0613,0.4004950066634436
1224,1532,0.40040499929367007
0814,2535,0.40035977181602966
0311,1731,0.40035852367076946
2511,0311,0.4003365298999277
0124,0713,0.40031573199703097
0112,0513,0.4003020655492656
0232,0614,0.40028981354153875
0430,0123,0.4002777244164059
0623,0124,0.40025020273881834
0924,1231,0.40022517762003695
0233,0224,0.4002156722531882
1434,1653,0.400211869041333
2514,0722,0.4001546541620307
0921,0634,0.40006121927776794
0832,2522,0.4000546567760696
1652,0412,0.4000144686541379
2514,1814,0.3999877172709516
1632,1511,0.3999701901906371
1411,0935,0.3999653184484601
1423,1833,0.39995973292083675
0631,0811,0.3999434888106024
0321,2233,0.39987421979497695
1212,1434,0.3998217065151144
0132,1732,0.3998141474762214
0214,2432,0.3997554338490959
0531,1912,0.39974415051087847
2525,2223,0.3997169346723301
1523,0412,0.3997109523155779
1655,0725,0.39965271819100395
0812,1632,0.3996117080745998
1931,1834,0.3995729493332855
1011,2433,0.39956703231280805
1912,1211,0.3995479940327529
1933,1633,0.39954210190809414
0321,1013,0.39954065469313177
0314,0225,0.3995261570768897
1014,0313,0.39945616374589776
1431,0913,0.3994472995529869
0823,1632,0.3994423650356898
2213,2511,0.3994030677516666
1423,2521,0.39939871910188823
1524,0824,0.39937440976515465
2413,0821,0.3993336759565764
1235,2213,0.3993261174936358
1231,1923,0.39931294735845124
0732,0123,0.39924805344488684
2534,1133,0.39924580164394907
1712,0511,0.3992022801272126
1654,2233,0.39918210514867214
1832,1533,0.39915963925814274
0331,1121,0.3991253558210563
1115,1421,0.39912135464688414
1733,1225,0.3990958158646452
1822,0222,0.399080171114835
0423,2023,0.3990569113590929
1812,1423,0.39902375969759074
1032,1723,0.39901745938761424
1822,2022,0.39901361014279413
1631,0726,0.3990079348915556
1414,1231,0.39895236469835477
1622,0723,0.3989354406111379
0433,0331,0.3988888364112541
1633,1024,0.398886192782484
0432,1621,0.3988777619795096
0633,2023,0.3987474619879721
0911,2424,0.3987168898363598
1014,1412,0.3987085298797661
